MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
90,3,70,9842,1,0,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,1,6,6,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,4,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,0,5,1962,3,2,462,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2007,8,4,101800
20,3,70,12160,1,0,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,2,180,3,3,1,3,3,1,3,1000,1,0,188,1188,1,2,1,4,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,0,2,1959,2,2,531,3,3,2,0,0,0,0,0,0,0,3,0,0,5,2010,0,0,142000
70,2,55,8525,1,0,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,1,8,8,0,0,3,3,2,3,3,3,1,0,1,0,940,940,1,3,0,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,11,2008,8,0,130000
70,3,96,13132,1,0,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,13,14,0,0,3,3,0,4,3,2,1,0,1,0,747,747,1,4,1,1,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,0,6,1914,3,1,180,2,2,0,203,40,0,0,0,0,0,0,0,0,7,2006,8,4,138887
160,3,36,2628,1,0,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,3,106,4,3,2,4,3,1,1,0,1,0,764,764,1,5,1,4,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,0,4,2003,2,2,474,3,3,2,0,27,0,0,0,0,0,0,0,0,6,2010,8,4,175500
60,3,41,12393,1,0,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,847,847,1,5,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,4,4,2004,1,2,434,3,3,2,100,48,0,0,0,0,0,0,0,0,9,2006,8,4,195000
20,3,63,13072,1,0,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,1141,1141,1,5,1,4,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,0,6,2005,3,2,484,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2006,8,0,142500
20,3,64,9037,1,0,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,1,12,13,2,32,4,3,2,4,3,3,6,428,1,0,1048,1476,1,5,1,4,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,4,2,2006,2,2,472,3,3,2,120,33,0,0,0,0,0,0,0,0,12,2007,8,4,265900
60,3,65,8158,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,2,252,4,3,2,4,3,1,6,550,1,0,334,884,1,5,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,0,2,2003,2,2,543,3,3,2,0,63,0,0,0,0,0,0,0,0,7,2008,8,4,224900
20,3,83,9849,1,0,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,3,0,4,3,2,4,3,3,1,0,1,0,1689,1689,1,5,1,4,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,0,2,2007,2,3,954,3,3,2,0,56,0,0,0,0,0,0,0,0,6,2007,6,5,248328
85,3,85,10625,1,0,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,2,81,3,3,1,4,3,4,6,885,2,168,0,1053,1,3,1,4,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,3,2,1974,2,2,528,3,3,2,0,120,0,0,0,0,0,3,0,0,1,2010,8,3,170000
20,3,107,13891,1,0,3,3,0,4,0,16,2,2,0,2,10,5,2006,2006,1,1,12,13,0,0,5,3,2,5,4,4,6,1386,1,0,690,2076,1,5,1,4,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,4,2,2006,1,3,850,3,3,2,216,229,0,0,0,0,0,0,0,0,9,2006,6,5,465000
70,3,70,11435,1,0,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,0,0,3,3,2,4,3,1,1,0,1,0,792,792,1,2,1,4,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,4,6,1931,3,2,400,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2006,8,4,230000
80,3,78,12090,1,0,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,2,74,3,3,1,4,3,1,1,0,1,0,585,585,1,5,1,4,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,3,4,1984,1,2,477,3,3,2,268,112,0,0,147,0,0,0,0,0,1,2007,8,0,178000
60,1,65,8125,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,756,756,1,5,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,0,2,2005,2,2,615,3,3,2,0,45,0,0,0,0,0,0,0,0,3,2006,6,5,186500
80,3,70,12328,1,0,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,335,3,3,1,3,3,3,6,539,1,0,473,1012,1,3,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,0,2,1976,3,3,888,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2010,8,4,169900
75,4,60,9600,1,1,3,3,0,4,0,17,2,2,0,4,6,5,1917,1950,1,1,0,0,0,0,3,3,0,4,3,1,3,319,1,0,416,735,4,2,0,4,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,4,6,1950,3,2,396,2,2,1,0,0,259,0,0,0,0,0,0,0,4,2008,8,4,129500
20,3,60,7200,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,1,1,8,8,0,0,3,3,1,3,3,1,4,534,3,96,246,876,1,3,1,4,988,0,0,988,0,0,1,0,3,1,3,6,6,0,0,2,1950,3,1,276,3,3,2,0,80,0,0,0,0,0,0,0,0,5,2007,8,4,119000
20,3,93,11160,1,0,3,3,0,0,0,12,2,2,0,2,7,5,1968,1968,3,1,3,3,0,0,4,3,1,3,3,1,5,1065,1,0,1045,2110,1,5,1,4,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,3,2,1968,1,2,522,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2010,8,4,244000
120,3,70,3136,1,0,0,3,0,0,0,16,2,2,4,2,7,5,2003,2003,1,1,12,15,3,163,4,3,2,4,3,1,1,0,1,0,1405,1405,1,5,1,4,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,4,2,2003,2,2,478,3,3,2,148,36,0,0,0,0,0,0,0,0,3,2006,8,4,171750
20,3,62,9858,1,0,3,3,0,4,0,11,2,2,0,2,5,6,1968,1968,1,1,6,6,0,0,3,3,1,3,3,1,4,510,1,0,354,864,1,3,1,4,874,0,0,874,1,0,1,0,3,1,3,5,6,0,0,2,1968,2,1,288,3,3,2,33,0,0,0,0,0,0,2,1,600,11,2009,8,4,130000
60,3,70,17542,1,0,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,1,13,14,0,0,4,3,1,3,3,4,2,125,5,1031,36,1192,1,3,1,4,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,4,2,1974,2,2,518,3,3,2,220,47,0,0,0,0,0,3,0,0,7,2007,8,4,294000
60,3,60,6931,1,0,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,1,12,13,3,92,4,3,2,4,3,1,1,0,1,0,746,746,1,5,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,4,4,2003,1,2,397,3,3,2,178,128,0,0,0,0,0,0,0,0,7,2008,8,4,165400
50,4,52,6240,1,0,3,3,0,4,0,3,2,2,0,0,6,6,1931,1950,1,1,13,14,0,0,3,3,0,3,2,1,2,425,1,0,459,884,1,3,1,0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,4,6,1978,3,1,560,3,3,2,0,0,0,0,120,0,0,0,0,0,11,2007,8,4,127500
20,3,91,14303,1,0,0,3,0,0,0,15,2,2,0,2,8,5,1994,1994,3,1,6,6,2,554,4,3,2,4,3,4,6,1314,1,0,672,1986,1,5,1,4,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,3,2,1994,1,2,691,3,3,2,262,36,0,0,0,0,0,0,0,0,8,2008,8,4,301500
30,3,56,4060,1,0,3,3,0,0,0,7,1,2,0,2,5,8,1922,1950,1,1,13,14,0,0,3,3,2,2,3,1,1,0,1,0,864,864,1,5,1,4,864,0,0,864,0,0,1,0,2,1,3,4,6,0,0,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,0,0,7,2009,8,4,99900
80,3,59,9587,1,0,0,3,0,4,0,8,2,2,0,7,7,5,2005,2005,1,1,12,13,3,182,4,3,2,4,3,4,6,655,1,0,201,856,1,5,1,4,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,0,2,2005,1,2,400,3,3,2,212,0,0,0,0,0,0,0,0,0,7,2008,8,4,190000
20,3,65,9750,1,0,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,1,6,6,0,0,3,3,1,4,3,1,5,602,2,438,14,1054,1,4,1,4,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,0,2,1969,3,2,460,3,3,2,180,0,0,0,80,0,0,0,0,0,7,2008,8,4,151000
60,3,70,24682,1,0,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,1,12,13,0,0,3,3,2,4,3,1,1,0,1,0,841,841,1,5,1,4,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,3,4,1999,1,2,502,3,3,2,0,103,0,0,0,0,0,0,0,0,6,2009,8,4,181000
20,3,80,9600,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1956,1956,3,1,8,8,0,0,3,3,1,3,3,1,3,504,1,0,546,1050,1,4,1,4,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,0,2,1956,3,1,338,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2009,8,4,128900
50,3,70,11250,1,0,3,3,0,4,0,4,2,2,0,0,4,5,1957,1989,1,1,13,14,0,0,3,3,1,3,3,3,1,0,1,0,1104,1104,1,5,1,0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,3,2,1957,3,1,304,3,3,2,120,0,0,0,0,0,0,0,0,0,11,2009,8,4,161500
70,3,60,13515,1,2,3,3,0,4,0,3,2,2,0,5,6,6,1919,1950,2,1,13,14,0,0,3,3,2,3,3,1,1,0,1,0,764,764,1,5,1,0,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,4,6,1940,3,2,520,3,3,0,0,0,126,0,0,0,0,4,0,0,7,2007,8,4,180500
120,2,34,4060,1,0,3,3,0,4,0,12,2,2,4,2,6,5,1998,1999,1,1,8,8,0,0,4,3,2,4,3,1,6,266,1,0,1139,1405,1,5,1,4,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,0,2,1998,1,2,511,3,3,2,144,68,0,0,0,0,0,0,0,0,8,2008,0,0,181000
160,1,35,3735,1,0,3,3,0,3,0,21,2,2,4,5,7,5,1999,1999,3,1,8,8,2,218,4,3,2,4,3,1,6,450,1,0,241,691,1,5,1,4,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,0,6,1999,3,2,506,3,3,2,0,34,0,0,0,0,0,0,0,0,3,2006,8,4,183900
190,4,60,10120,1,0,0,0,0,4,0,17,1,2,1,4,7,4,1910,1950,3,1,13,14,0,0,2,3,1,3,3,1,1,0,1,0,925,925,1,3,0,1,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,4,6,1960,3,1,308,3,3,0,0,0,264,0,0,0,0,3,0,0,1,2007,8,4,122000
20,3,89,13214,1,0,0,1,0,4,0,23,2,2,0,2,9,5,2008,2009,3,1,11,5,0,0,5,3,2,5,3,4,1,0,1,0,2002,2002,1,5,1,4,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,4,2,2009,1,3,746,3,3,2,144,76,0,0,0,0,0,0,0,0,5,2010,8,4,378500
50,3,70,14100,1,0,0,3,0,4,1,6,2,2,0,0,8,9,1935,1997,1,1,11,12,2,632,3,4,1,3,3,2,3,192,1,0,536,728,1,5,1,4,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,4,4,1982,3,3,1014,3,3,2,314,12,0,0,0,0,0,2,0,0,5,2008,8,4,381000
50,3,78,11344,1,0,3,3,0,4,0,12,1,2,0,0,5,5,1958,1958,1,1,8,8,2,180,3,3,1,3,3,1,4,460,1,0,414,874,2,3,1,0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,0,2,1958,3,1,315,3,3,2,0,0,0,0,0,0,0,2,0,0,7,2007,8,4,144000
40,3,70,23595,1,0,3,2,0,4,2,4,2,2,0,2,7,6,1979,1979,5,6,9,10,0,0,4,3,2,4,3,4,6,1258,1,0,74,1332,1,3,1,4,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,3,2,1979,1,2,586,3,3,2,268,0,0,0,0,0,0,0,0,0,4,2010,8,4,260000
20,3,70,9156,1,0,0,3,0,4,0,14,4,2,0,2,6,7,1968,1968,3,1,3,3,0,0,3,3,1,3,3,1,1,0,1,0,1489,1489,1,4,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,4,2,1968,2,2,462,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2009,8,4,185750
20,3,70,13526,1,0,0,3,0,1,0,19,2,2,0,2,5,6,1965,1965,3,1,6,10,2,114,3,3,1,3,3,1,4,560,2,375,0,935,1,3,1,4,935,0,0,935,1,0,1,0,3,1,3,5,6,0,0,2,1965,3,1,288,3,3,2,180,0,0,0,0,0,0,3,0,0,11,2006,8,4,137000
80,3,124,11512,1,0,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,9,10,2,84,3,3,1,3,3,3,5,719,1,0,300,1019,1,4,1,4,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,4,3,1959,2,1,312,3,3,2,0,0,0,0,163,0,0,4,0,0,5,2008,8,4,177000
50,3,53,5362,1,0,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,1,13,15,0,0,3,3,2,3,3,1,1,0,1,0,661,661,1,5,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,4,6,1985,3,2,552,3,3,2,242,0,81,0,0,0,0,0,0,0,11,2007,8,4,139000
90,3,95,11345,1,0,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,4,0,0,3,567,3,3,1,3,3,1,3,220,1,0,708,928,1,4,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,0,6,1948,3,2,400,3,2,2,0,0,0,0,0,0,0,0,0,0,7,2007,8,4,137000
60,3,70,12936,1,0,0,3,0,1,0,14,2,2,0,5,6,6,1972,1972,1,1,6,10,0,0,3,3,1,3,4,1,4,593,1,0,130,723,1,3,1,4,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,3,2,1972,3,2,497,3,3,2,294,116,0,0,0,0,0,0,0,0,12,2009,8,4,162000
80,3,70,17871,1,0,0,3,0,1,0,14,2,2,0,7,6,5,1967,1976,1,1,6,6,2,359,3,3,1,4,3,3,5,528,1,0,1152,1680,1,2,1,4,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,4,2,1967,2,2,480,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2009,8,4,197900
60,3,75,9473,1,0,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,0,0,4,3,2,4,3,1,6,804,1,0,324,1128,1,5,1,4,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,4,2,2002,2,2,577,3,3,2,0,211,0,0,0,0,0,0,0,0,3,2008,8,4,237000
50,0,60,7500,1,0,3,3,0,4,0,9,2,2,0,0,4,4,1920,1950,1,1,8,8,0,0,3,4,1,3,3,1,1,0,1,0,698,698,1,3,1,0,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,0,6,1980,2,2,528,3,3,2,30,0,164,0,0,0,0,0,0,0,4,2010,0,0,68400
20,3,67,9808,1,0,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,2,110,4,3,2,4,3,1,6,788,1,0,785,1573,1,5,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,0,2,2002,2,2,544,3,3,2,0,72,0,0,0,0,0,0,0,0,3,2009,8,4,227000
20,3,50,8049,1,0,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,6,6,2,54,3,3,1,4,3,1,5,1053,1,0,256,1309,1,3,1,4,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,3,2,1990,1,2,484,4,4,2,0,58,0,0,90,0,0,0,0,0,7,2006,8,4,180000
20,3,61,8800,1,0,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,6,6,0,0,3,3,1,4,3,2,2,532,3,144,364,1040,1,3,1,4,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,0,6,1977,3,2,484,3,3,2,0,0,0,0,288,0,0,0,0,0,9,2009,8,4,150500
90,3,94,9400,1,0,3,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,1,8,15,0,0,3,3,1,3,3,3,1,0,1,0,912,912,1,3,1,4,912,912,0,1824,0,0,2,2,4,2,3,8,6,0,0,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0,0,4,2010,8,4,139000
50,3,50,9638,1,0,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,13,15,0,0,3,3,2,3,3,1,1,0,1,0,804,804,1,5,1,4,1699,748,0,2447,0,0,2,0,4,1,2,10,3,1,4,6,1969,3,1,336,3,3,2,272,0,42,0,116,0,0,0,0,0,3,2010,8,4,169000
50,4,50,6000,1,0,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,0,0,3,2,1,3,3,1,1,0,1,0,780,780,1,5,1,1,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,4,6,1939,3,1,280,3,3,2,45,0,0,0,0,0,0,0,0,0,5,2009,8,4,132500
20,3,70,9790,1,0,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,2,451,3,3,1,3,3,1,5,569,3,81,678,1328,1,3,1,4,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,4,2,1963,3,2,528,3,3,2,0,26,0,0,0,0,0,0,0,0,6,2010,8,4,143000
20,3,70,36500,1,0,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,13,14,1,621,3,4,1,3,3,3,3,812,1,0,812,1624,1,2,1,4,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,0,2,1964,3,2,390,3,3,0,168,198,0,0,0,0,0,0,0,0,6,2006,8,4,190000
120,3,40,5664,1,0,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,0,0,4,3,2,4,3,1,6,1158,1,0,343,1501,1,5,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,6,1,5,2,2000,1,2,499,3,3,2,212,59,0,0,0,0,0,0,0,0,10,2009,8,4,278000
60,3,86,11065,1,0,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,12,13,3,788,4,3,2,4,3,2,1,0,1,0,1085,1085,1,5,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,6,1,4,4,2006,1,3,753,3,3,2,177,74,0,0,0,0,0,0,0,0,10,2006,6,5,281000
80,3,70,14112,1,0,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,13,6,2,86,3,3,2,3,3,3,6,1014,1,0,138,1152,1,3,1,4,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,4,2,1964,2,2,484,3,3,2,227,0,0,0,0,0,0,0,0,0,4,2010,8,4,180500
160,4,21,1680,1,0,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,2,268,3,3,1,3,3,1,5,231,1,0,399,630,1,3,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,0,6,1972,3,1,264,3,3,2,185,0,0,0,0,0,0,0,0,0,2,2009,8,4,119500
70,4,60,6600,1,0,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,13,14,0,0,3,3,4,3,3,1,1,0,1,0,994,994,1,3,0,4,1378,994,0,2372,0,0,2,0,4,2,3,11,3,0,0,2,1985,2,1,432,3,3,2,0,287,0,0,0,0,0,0,0,0,12,2009,8,4,107500
60,3,78,10140,1,0,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,0,0,3,3,2,4,3,1,6,194,1,0,638,832,1,3,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,3,2,1976,2,2,528,3,3,2,0,28,0,0,259,0,0,2,0,0,3,2006,8,4,162900
20,3,60,8172,1,0,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,0,0,3,3,1,3,3,1,3,167,1,0,697,864,1,3,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,0,6,1957,3,2,572,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2006,8,4,115000
20,3,70,8400,1,0,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,2,168,3,3,1,3,3,3,4,1016,1,0,36,1052,1,4,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,0,2,1968,2,1,288,3,3,2,356,0,0,0,0,0,0,2,0,0,11,2006,8,4,138500
20,3,80,8700,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,2,148,3,4,1,3,3,2,5,776,1,0,344,1120,1,4,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,0,2,1963,2,2,525,3,3,2,192,20,123,0,0,0,0,3,0,0,12,2008,8,4,155000
180,4,35,3675,1,0,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,2,82,3,3,2,4,3,4,6,547,1,0,0,547,1,4,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,0,3,2005,1,2,525,3,3,2,0,44,0,0,0,0,0,0,0,0,6,2006,6,5,140000
60,3,313,63887,1,0,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,3,796,5,3,2,5,3,4,6,5644,1,0,466,6110,1,5,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,4,2,2008,1,2,1418,3,3,2,214,292,0,0,0,480,3,0,0,0,1,2008,6,5,160000
20,3,75,7500,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,0,0,3,3,1,3,3,1,2,340,3,906,0,1246,1,5,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,0,2,1959,2,1,305,3,3,2,218,0,0,0,0,0,0,4,0,0,5,2010,8,4,154000
60,3,70,10762,1,0,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,0,344,4,3,2,4,3,1,6,694,1,0,284,978,1,5,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,3,2,1999,1,2,490,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2009,8,4,225000
70,3,70,7500,1,0,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,0,0,3,3,1,3,3,1,4,547,1,0,224,771,1,2,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,4,2,1942,3,1,213,3,3,1,0,0,0,0,224,0,0,0,0,0,11,2009,8,4,177500
60,3,92,10120,1,0,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,2,391,4,3,2,4,3,1,6,740,1,0,425,1165,1,5,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,3,2,1994,2,3,844,3,3,2,309,78,0,0,0,0,0,0,0,0,12,2006,8,4,290000
20,3,73,8688,1,0,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,2,228,4,3,2,4,3,3,1,0,1,0,1616,1616,1,5,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,0,2,2005,2,3,834,3,3,2,208,59,0,0,0,0,0,0,0,0,4,2006,8,4,232000
160,4,32,3363,1,0,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,12,13,3,117,4,3,2,4,3,1,1,0,1,0,976,976,1,5,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,0,6,2004,3,2,380,3,3,2,0,40,0,0,0,0,0,0,0,0,4,2006,8,4,130000
20,3,108,13173,1,0,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,12,13,3,300,4,3,2,5,3,1,6,1572,1,0,80,1652,1,5,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,5,2,2006,1,2,840,3,3,2,404,102,0,0,0,0,0,0,0,0,11,2009,8,4,325000
120,3,48,6955,1,0,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,3,94,4,3,2,4,3,1,1,0,1,0,1368,1368,1,5,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,4,2,2005,2,2,474,3,3,2,132,35,0,0,0,0,0,0,0,0,9,2006,6,5,202500
20,3,60,8072,1,0,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,0,0,3,4,2,4,4,1,5,746,1,0,244,990,1,5,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0,6,2000,3,2,480,3,3,2,0,64,0,0,0,0,0,0,0,0,5,2009,8,4,138000
20,4,100,12000,1,0,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,0,0,3,3,1,3,3,1,6,144,5,608,172,924,1,5,1,4,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,0,2,1948,3,2,528,3,3,2,0,36,0,0,0,0,0,2,0,0,5,2008,8,4,147000
20,3,70,7153,1,0,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,2,88,3,3,1,4,3,1,6,1200,1,0,78,1278,1,4,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,0,2,1991,2,2,496,3,3,2,112,51,0,0,0,0,0,2,0,0,6,2008,8,4,179200
20,3,100,17500,1,0,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,0,0,4,4,2,4,3,3,6,1406,1,0,496,1902,1,3,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,3,2,1959,1,2,567,3,3,2,0,207,162,0,0,0,0,0,0,0,5,2010,8,4,335000
